epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/mcc,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision
4,,,2959,,,,,,,2.7303555011749268,,,,,
4,,,2979,,,,,,,1.8812881708145142,,,,,
4,,,2999,,,,,,,4.591362953186035,,,,,
4,,,3019,,,,,,,2.686282157897949,,,,,
4,,,3039,,,,,,,5.011227607727051,,,,,
4,,,3059,,,,,,,5.540412902832031,,,,,
4,,,3079,,,,,,,4.67491340637207,,,,,
4,,,3099,,,,,,,2.135965585708618,,,,,
4,,,3119,,,,,,,4.294855117797852,,,,,
4,,,3139,,,,,,,4.7650861740112305,,,,,
4,,,3159,,,,,,,2.2871978282928467,,,,,
4,,,3179,,,,,,,2.911546230316162,,,,,
4,,,3199,,,,,,,2.0917952060699463,,,,,
4,,,3219,,,,,,,2.4081780910491943,,,,,
4,,,3239,,,,,,,1.539779782295227,,,,,
4,,,3259,,,,,,,2.1904685497283936,,,,,
4,,,3279,,,,,,,1.747724175453186,,,,,
4,,,3299,,,,,,,4.065542697906494,,,,,
4,,,3319,,,,,,,2.297811985015869,,,,,
4,,,3339,,,,,,,4.709840297698975,,,,,
4,,,3359,,,,,,,1.6926946640014648,,,,,
4,,,3379,,,,,,,5.760960578918457,,,,,
4,,,3399,,,,,,,2.3268890380859375,,,,,
4,,,3419,,,,,,,6.250703811645508,,,,,
4,,,3439,,,,,,,1.5754276514053345,,,,,
4,,,3459,,,,,,,3.182034492492676,,,,,
4,,,3479,,,,,,,3.476449489593506,,,,,
4,,,3499,,,,,,,1.778862714767456,,,,,
4,,,3519,,,,,,,1.8654980659484863,,,,,
4,,,3539,,,,,,,5.0977935791015625,,,,,
4,,,3559,,,,,,,2.7594103813171387,,,,,
4,,,3579,,,,,,,7.965038776397705,,,,,
4,,,3584,,,,,,,,0.2566775679588318,0.114932119846344,6.677879810333252,0.020084301009774208,0.6158162355422974
4,,,3584,,,,,0.3173521161079407,3.164726495742798,,,,,,
,0.00015,0.00015,3585,,,,,,,,,,,,
5,,,3599,,,,,,,2.906400442123413,,,,,
5,,,3619,,,,,,,3.0404160022735596,,,,,
5,,,3639,,,,,,,3.2456579208374023,,,,,
5,,,3659,,,,,,,3.3124775886535645,,,,,
5,,,3679,,,,,,,5.452928066253662,,,,,
5,,,3699,,,,,,,1.4015439748764038,,,,,
5,,,3719,,,,,,,4.040293216705322,,,,,
5,,,3739,,,,,,,5.7551469802856445,,,,,
5,,,3759,,,,,,,3.8043034076690674,,,,,
5,,,3779,,,,,,,2.27720308303833,,,,,
5,,,3799,,,,,,,2.1038272380828857,,,,,
5,,,3819,,,,,,,1.8773283958435059,,,,,
5,,,3839,,,,,,,1.6013537645339966,,,,,
5,,,3859,,,,,,,2.212451696395874,,,,,
5,,,3879,,,,,,,2.1497440338134766,,,,,
5,,,3899,,,,,,,1.7799019813537598,,,,,
5,,,3919,,,,,,,3.6703662872314453,,,,,
5,,,3939,,,,,,,3.819183826446533,,,,,
5,,,3959,,,,,,,4.2883381843566895,,,,,
5,,,3979,,,,,,,4.707766532897949,,,,,
5,,,3999,,,,,,,4.0161237716674805,,,,,
5,,,4019,,,,,,,3.1597280502319336,,,,,
5,,,4039,,,,,,,2.362415075302124,,,,,
5,,,4059,,,,,,,1.426798701286316,,,,,
5,,,4079,,,,,,,4.73595666885376,,,,,
5,,,4099,,,,,,,1.701511025428772,,,,,
5,,,4119,,,,,,,1.628770351409912,,,,,
5,,,4139,,,,,,,2.365755558013916,,,,,
5,,,4159,,,,,,,4.25367546081543,,,,,
5,,,4179,,,,,,,2.190256118774414,,,,,
5,,,4199,,,,,,,3.0453176498413086,,,,,
5,,,4219,,,,,,,5.287125587463379,,,,,
5,,,4239,,,,,,,1.4221911430358887,,,,,
5,,,4259,,,,,,,4.009460926055908,,,,,
5,,,4279,,,,,,,3.9697213172912598,,,,,
5,,,4299,,,,,,,1.3247292041778564,,,,,
5,,,4301,,,,,,,,0.27496105432510376,0.18772262334823608,7.380483150482178,0.0791330561041832,0.37696847319602966
5,,,4301,,,,,0.33370018005371094,2.8469982147216797,,,,,,
,0.00017999999999999998,0.00017999999999999998,4302,,,,,,,,,,,,
6,,,4319,,,,,,,4.765751361846924,,,,,
6,,,4339,,,,,,,3.5953400135040283,,,,,
6,,,4359,,,,,,,1.6143662929534912,,,,,
6,,,4379,,,,,,,1.5251243114471436,,,,,
6,,,4399,,,,,,,1.0939993858337402,,,,,
6,,,4419,,,,,,,2.7254698276519775,,,,,
6,,,4439,,,,,,,2.5379507541656494,,,,,
6,,,4459,,,,,,,3.706263542175293,,,,,
6,,,4479,,,,,,,2.0529913902282715,,,,,
6,,,4499,,,,,,,1.5818917751312256,,,,,
6,,,4519,,,,,,,1.7967898845672607,,,,,
6,,,4539,,,,,,,1.6369457244873047,,,,,
6,,,4559,,,,,,,1.2793817520141602,,,,,
6,,,4579,,,,,,,1.5111433267593384,,,,,
6,,,4599,,,,,,,1.84190034866333,,,,,
6,,,4619,,,,,,,2.7885265350341797,,,,,
6,,,4639,,,,,,,3.483649969100952,,,,,
6,,,4659,,,,,,,1.412177324295044,,,,,
6,,,4679,,,,,,,1.0317130088806152,,,,,
6,,,4699,,,,,,,3.993640899658203,,,,,
6,,,4719,,,,,,,2.7288365364074707,,,,,
6,,,4739,,,,,,,1.9880045652389526,,,,,
6,,,4759,,,,,,,1.2706879377365112,,,,,
6,,,4779,,,,,,,4.927850723266602,,,,,
6,,,4799,,,,,,,4.792928695678711,,,,,
6,,,4819,,,,,,,4.8674139976501465,,,,,
6,,,4839,,,,,,,1.1385122537612915,,,,,
6,,,4859,,,,,,,1.9300684928894043,,,,,
6,,,4879,,,,,,,2.0587291717529297,,,,,
6,,,4899,,,,,,,3.4992494583129883,,,,,
6,,,4919,,,,,,,4.047991752624512,,,,,
6,,,4939,,,,,,,1.2027368545532227,,,,,
6,,,4959,,,,,,,1.2900543212890625,,,,,
6,,,4979,,,,,,,2.8962817192077637,,,,,
6,,,4999,,,,,,,1.654067039489746,,,,,
6,,,5018,,,,,,,,0.3880523443222046,0.33775606751441956,9.793651580810547,0.2236950397491455,0.35433149337768555
6,,,5018,,,,,0.3354574739933014,2.705235004425049,,,,,,
,0.00020999999999999998,0.00020999999999999998,5019,,,,,,,,,,,,
7,,,5019,,,,,,,4.938910484313965,,,,,
7,,,5039,,,,,,,3.461019515991211,,,,,
7,,,5059,,,,,,,1.9762821197509766,,,,,
7,,,5079,,,,,,,2.1846630573272705,,,,,
7,,,5099,,,,,,,3.1808853149414062,,,,,
7,,,5119,,,,,,,1.3260260820388794,,,,,
7,,,5139,,,,,,,3.600668430328369,,,,,
7,,,5159,,,,,,,2.4564242362976074,,,,,
7,,,5179,,,,,,,3.078702926635742,,,,,
7,,,5199,,,,,,,1.2796661853790283,,,,,
7,,,5219,,,,,,,3.8352749347686768,,,,,
7,,,5239,,,,,,,1.6503682136535645,,,,,
7,,,5259,,,,,,,4.449044227600098,,,,,
7,,,5279,,,,,,,3.2566537857055664,,,,,
7,,,5299,,,,,,,4.054840087890625,,,,,
7,,,5319,,,,,,,3.1689133644104004,,,,,
7,,,5339,,,,,,,3.2149384021759033,,,,,
7,,,5359,,,,,,,2.1312546730041504,,,,,
7,,,5379,,,,,,,4.714987277984619,,,,,
7,,,5399,,,,,,,2.095288038253784,,,,,
7,,,5419,,,,,,,1.8023432493209839,,,,,
7,,,5439,,,,,,,4.111658096313477,,,,,
7,,,5459,,,,,,,5.0040483474731445,,,,,
7,,,5479,,,,,,,2.8629562854766846,,,,,
7,,,5499,,,,,,,4.33917760848999,,,,,
7,,,5519,,,,,,,1.2682578563690186,,,,,
7,,,5539,,,,,,,4.503477573394775,,,,,
7,,,5559,,,,,,,2.1537649631500244,,,,,
7,,,5579,,,,,,,2.0835862159729004,,,,,
7,,,5599,,,,,,,1.7129168510437012,,,,,
7,,,5619,,,,,,,1.6379421949386597,,,,,
7,,,5639,,,,,,,1.5082695484161377,,,,,
7,,,5659,,,,,,,1.181006908416748,,,,,
7,,,5679,,,,,,,1.4704681634902954,,,,,
7,,,5699,,,,,,,1.0575623512268066,,,,,
7,,,5719,,,,,,,2.1534507274627686,,,,,
7,,,5735,,,,,,,,0.31163716316223145,0.24432019889354706,8.929909706115723,0.1309613287448883,0.3413088023662567
7,,,5735,,,,,0.34182536602020264,2.5858864784240723,,,,,,
,0.00023999999999999998,0.00023999999999999998,5736,,,,,,,,,,,,
8,,,5739,,,,,,,1.1452983617782593,,,,,
8,,,5759,,,,,,,5.874975204467773,,,,,
8,,,5779,,,,,,,1.112389326095581,,,,,
8,,,5799,,,,,,,4.036736488342285,,,,,
8,,,5819,,,,,,,1.6318957805633545,,,,,
8,,,5839,,,,,,,1.325724482536316,,,,,
8,,,5859,,,,,,,4.181036949157715,,,,,
8,,,5879,,,,,,,1.441138744354248,,,,,
8,,,5899,,,,,,,0.9338787198066711,,,,,
8,,,5919,,,,,,,3.182055950164795,,,,,
8,,,5939,,,,,,,4.632924556732178,,,,,
8,,,5959,,,,,,,1.5572772026062012,,,,,
8,,,5979,,,,,,,3.7958664894104004,,,,,
8,,,5999,,,,,,,4.127818584442139,,,,,
8,,,6019,,,,,,,1.570775032043457,,,,,
8,,,6039,,,,,,,4.131468772888184,,,,,
8,,,6059,,,,,,,2.1730458736419678,,,,,
8,,,6079,,,,,,,5.229889869689941,,,,,
8,,,6099,,,,,,,1.1491436958312988,,,,,
8,,,6119,,,,,,,1.3936890363693237,,,,,
8,,,6139,,,,,,,6.775252342224121,,,,,
8,,,6159,,,,,,,1.774491786956787,,,,,
8,,,6179,,,,,,,6.287142753601074,,,,,
8,,,6199,,,,,,,3.4785196781158447,,,,,
8,,,6219,,,,,,,3.0422253608703613,,,,,
8,,,6239,,,,,,,4.679491996765137,,,,,
8,,,6259,,,,,,,3.709367275238037,,,,,
8,,,6279,,,,,,,4.926423072814941,,,,,
8,,,6299,,,,,,,1.0634961128234863,,,,,
8,,,6319,,,,,,,4.206979751586914,,,,,
8,,,6339,,,,,,,6.433640480041504,,,,,
8,,,6359,,,,,,,1.0184359550476074,,,,,
8,,,6379,,,,,,,2.524538993835449,,,,,
8,,,6399,,,,,,,2.060283899307251,,,,,
8,,,6419,,,,,,,1.5998809337615967,,,,,
8,,,6439,,,,,,,1.1269761323928833,,,,,
8,,,6452,,,,,,,,0.25391554832458496,0.09974529594182968,5.780910968780518,0.03197811171412468,0.210377037525177
8,,,6452,,,,,0.34958207607269287,2.525928020477295,,,,,,
,0.00027,0.00027,6453,,,,,,,,,,,,
9,,,6459,,,,,,,4.153343677520752,,,,,
9,,,6479,,,,,,,1.1365175247192383,,,,,
9,,,6499,,,,,,,3.371126174926758,,,,,
9,,,6519,,,,,,,3.0333077907562256,,,,,
9,,,6539,,,,,,,2.0165157318115234,,,,,
9,,,6559,,,,,,,1.557656168937683,,,,,
9,,,6579,,,,,,,1.8721147775650024,,,,,
9,,,6599,,,,,,,1.3905454874038696,,,,,
9,,,6619,,,,,,,2.5732812881469727,,,,,
9,,,6639,,,,,,,4.5345258712768555,,,,,
9,,,6659,,,,,,,5.730314254760742,,,,,
9,,,6679,,,,,,,2.88320255279541,,,,,
9,,,6699,,,,,,,1.1816339492797852,,,,,
9,,,6719,,,,,,,1.702946662902832,,,,,
9,,,6739,,,,,,,1.303194284439087,,,,,
9,,,6759,,,,,,,1.3075987100601196,,,,,
9,,,6779,,,,,,,1.3818576335906982,,,,,
9,,,6799,,,,,,,3.5454349517822266,,,,,
9,,,6819,,,,,,,3.324859142303467,,,,,
9,,,6839,,,,,,,2.4748058319091797,,,,,
9,,,6859,,,,,,,1.160668134689331,,,,,
9,,,6879,,,,,,,1.8856720924377441,,,,,
9,,,6899,,,,,,,3.890321969985962,,,,,
9,,,6919,,,,,,,2.732548236846924,,,,,
9,,,6939,,,,,,,4.924138069152832,,,,,
9,,,6959,,,,,,,1.2530626058578491,,,,,
9,,,6979,,,,,,,3.91646409034729,,,,,
9,,,6999,,,,,,,3.904080867767334,,,,,
9,,,7019,,,,,,,4.003755569458008,,,,,
9,,,7039,,,,,,,1.3735605478286743,,,,,
9,,,7059,,,,,,,4.017637252807617,,,,,
9,,,7079,,,,,,,5.745016098022461,,,,,
9,,,7099,,,,,,,2.0329413414001465,,,,,
9,,,7119,,,,,,,3.537993907928467,,,,,
9,,,7139,,,,,,,1.2399797439575195,,,,,
9,,,7159,,,,,,,2.4202966690063477,,,,,
9,,,7169,,,,,,,,0.25235146284103394,0.16069930791854858,8.048704147338867,0.0322539322078228,0.3142261803150177
9,,,7169,,,,,0.3427504599094391,2.4625301361083984,,,,,,
,0.0003,0.0003,7170,,,,,,,,,,,,
10,,,7179,,,,,,,2.3995697498321533,,,,,
10,,,7199,,,,,,,1.6442539691925049,,,,,
10,,,7219,,,,,,,1.1338286399841309,,,,,
10,,,7239,,,,,,,1.8938437700271606,,,,,
10,,,7259,,,,,,,1.2335827350616455,,,,,
10,,,7279,,,,,,,1.6171703338623047,,,,,
10,,,7299,,,,,,,3.0293617248535156,,,,,
10,,,7319,,,,,,,4.297378063201904,,,,,
10,,,7339,,,,,,,2.7463040351867676,,,,,
10,,,7359,,,,,,,1.8805177211761475,,,,,
10,,,7379,,,,,,,1.0431303977966309,,,,,
10,,,7399,,,,,,,1.0702323913574219,,,,,
10,,,7419,,,,,,,1.5552681684494019,,,,,
10,,,7439,,,,,,,1.977276086807251,,,,,
10,,,7459,,,,,,,1.6215050220489502,,,,,
10,,,7479,,,,,,,1.0178017616271973,,,,,
10,,,7499,,,,,,,2.6794025897979736,,,,,
10,,,7519,,,,,,,3.16845440864563,,,,,
10,,,7539,,,,,,,3.9442524909973145,,,,,
10,,,7559,,,,,,,1.4853342771530151,,,,,
10,,,7579,,,,,,,2.5528204441070557,,,,,
10,,,7599,,,,,,,1.773813247680664,,,,,
10,,,7619,,,,,,,1.0413404703140259,,,,,
10,,,7639,,,,,,,2.807455539703369,,,,,
10,,,7659,,,,,,,2.756660223007202,,,,,
10,,,7679,,,,,,,2.973161220550537,,,,,
10,,,7699,,,,,,,3.783413887023926,,,,,
10,,,7719,,,,,,,3.830446720123291,,,,,
10,,,7739,,,,,,,2.664824962615967,,,,,
10,,,7759,,,,,,,2.9631199836730957,,,,,
10,,,7779,,,,,,,1.1119763851165771,,,,,
10,,,7799,,,,,,,1.2384319305419922,,,,,
10,,,7819,,,,,,,1.1877012252807617,,,,,
10,,,7839,,,,,,,3.4872918128967285,,,,,
10,,,7859,,,,,,,0.9699437618255615,,,,,
10,,,7879,,,,,,,1.8926327228546143,,,,,
10,,,7886,,,,,,,,0.2796472907066345,0.19561783969402313,8.819725036621094,0.08761750906705856,0.1803475022315979
10,,,7886,,,,,0.3492872714996338,2.385345220565796,,,,,,
,0.0002998489599811972,0.0002998489599811972,7887,,,,,,,,,,,,
11,,,7899,,,,,,,1.734315037727356,,,,,
11,,,7919,,,,,,,3.1184089183807373,,,,,
11,,,7939,,,,,,,2.2993621826171875,,,,,
11,,,7959,,,,,,,4.714831829071045,,,,,
11,,,7979,,,,,,,1.5593303442001343,,,,,
11,,,7999,,,,,,,3.8358259201049805,,,,,
11,,,8019,,,,,,,1.9752254486083984,,,,,
11,,,8039,,,,,,,4.084565162658691,,,,,
11,,,8059,,,,,,,3.5528793334960938,,,,,
11,,,8079,,,,,,,3.8227295875549316,,,,,
11,,,8099,,,,,,,3.436413288116455,,,,,
11,,,8119,,,,,,,3.783362627029419,,,,,
11,,,8139,,,,,,,1.408904790878296,,,,,
11,,,8159,,,,,,,1.5014395713806152,,,,,
11,,,8179,,,,,,,1.6702349185943604,,,,,
11,,,8199,,,,,,,1.862032413482666,,,,,
11,,,8219,,,,,,,1.3800157308578491,,,,,
11,,,8239,,,,,,,1.1452149152755737,,,,,
11,,,8259,,,,,,,2.1588799953460693,,,,,
11,,,8279,,,,,,,2.640164852142334,,,,,
11,,,8299,,,,,,,2.658987045288086,,,,,
11,,,8319,,,,,,,3.3391146659851074,,,,,
11,,,8339,,,,,,,1.3350642919540405,,,,,
11,,,8359,,,,,,,1.3494080305099487,,,,,
11,,,8379,,,,,,,1.2716704607009888,,,,,
11,,,8399,,,,,,,1.0030269622802734,,,,,
11,,,8419,,,,,,,4.160286903381348,,,,,
11,,,8439,,,,,,,3.8275842666625977,,,,,
11,,,8459,,,,,,,1.0845988988876343,,,,,
11,,,8479,,,,,,,4.783139228820801,,,,,
11,,,8499,,,,,,,1.2728193998336792,,,,,
11,,,8519,,,,,,,1.034816861152649,,,,,
11,,,8539,,,,,,,2.513350486755371,,,,,
11,,,8559,,,,,,,0.882534384727478,,,,,
11,,,8579,,,,,,,1.0413681268692017,,,,,
11,,,8599,,,,,,,1.5140019655227661,,,,,
11,,,8603,,,,,,,,0.25232255458831787,0.10374991595745087,6.8235979080200195,0.016687612980604172,0.16004332900047302
11,,,8603,,,,,0.3624078631401062,2.2825047969818115,,,,,,
,0.00029939614409928584,0.00029939614409928584,8604,,,,,,,,,,,,
12,,,8619,,,,,,,2.99794340133667,,,,,
12,,,8639,,,,,,,1.0209804773330688,,,,,
12,,,8659,,,,,,,3.703918933868408,,,,,
12,,,8679,,,,,,,1.6391642093658447,,,,,
12,,,8699,,,,,,,1.395399808883667,,,,,
12,,,8719,,,,,,,0.9154266715049744,,,,,
12,,,8739,,,,,,,1.1835027933120728,,,,,
12,,,8759,,,,,,,3.2431139945983887,,,,,
12,,,8779,,,,,,,1.2824082374572754,,,,,
12,,,8799,,,,,,,3.598313808441162,,,,,
12,,,8819,,,,,,,1.059485673904419,,,,,
12,,,8839,,,,,,,1.8367104530334473,,,,,
12,,,8859,,,,,,,3.145749092102051,,,,,
12,,,8879,,,,,,,3.4108142852783203,,,,,
12,,,8899,,,,,,,4.053304672241211,,,,,
12,,,8919,,,,,,,3.010417938232422,,,,,
12,,,8939,,,,,,,1.4401166439056396,,,,,
12,,,8959,,,,,,,0.8894667625427246,,,,,
12,,,8979,,,,,,,1.00667142868042,,,,,
12,,,8999,,,,,,,1.7486695051193237,,,,,
12,,,9019,,,,,,,4.899145603179932,,,,,
12,,,9039,,,,,,,3.1713476181030273,,,,,
12,,,9059,,,,,,,2.61572265625,,,,,
12,,,9079,,,,,,,1.5626667737960815,,,,,
12,,,9099,,,,,,,1.1113300323486328,,,,,
12,,,9119,,,,,,,5.38593864440918,,,,,
12,,,9139,,,,,,,2.576503038406372,,,,,
12,,,9159,,,,,,,1.0940781831741333,,,,,
12,,,9179,,,,,,,1.1953773498535156,,,,,
12,,,9199,,,,,,,0.9647058844566345,,,,,
12,,,9219,,,,,,,0.9682266712188721,,,,,
12,,,9239,,,,,,,1.0870916843414307,,,,,
12,,,9259,,,,,,,2.9717068672180176,,,,,
12,,,9279,,,,,,,3.951389789581299,,,,,
12,,,9299,,,,,,,3.5695388317108154,,,,,
